season,match_id,player,player_id,team,position,period,minute,start_x,start_y,end_x,end_y,carry_distance_m,carry_duration_s,carry_speed_ms,under_pressure,progressive_carry,defender_proximity_m,n_opponents_in_frame,lines_broken_2d,line_break_2d,pitch_control_gained,downstream_xg_single_poss,downstream_xg_chain
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,1,34,96.1,67.1,90.3,61.8,7.1843,2.9581,2.4287,1,0,1.228,10,0,0,-0.20988,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,34,86.9,32.0,85.6,45.5,12.4015,2.451,5.0597,0,0,5.6146,10,0,0,-0.06593,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,35,77.3,39.9,79.0,37.4,2.7645,1.7435,1.5855,1,0,2.7583,10,1,1,0.05357,0,0
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,1,35,27.8,53.0,35.3,58.3,8.3976,2.2634,3.7101,1,0,2.7823,8,0,0,-0.03333,0,0
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,1,35,35.3,58.3,61.6,77.6,29.8293,5.7746,5.1656,1,1,1.3558,8,1,1,-0.24286,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,1,36,63.1,74.2,59.1,73.5,3.7132,1.3788,2.6931,1,0,1.4371,8,0,0,-0.10714,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,1,36,102.5,78.5,104.9,75.7,3.3721,0.5619,6.0017,1,0,,,,,,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,1,38,66.8,27.1,65.7,32.0,4.5921,1.2574,3.6521,0,0,4.7946,10,0,0,0.15873,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,38,62.7,24.3,66.8,27.5,4.7558,1.2462,3.8163,1,0,5.1847,10,0,0,0.05556,0,0
Ligue1_2021_22,3802690,Terem Igobor Moffi,34335,Lorient,Right Center Forward,1,38,47.3,46.8,95.7,46.5,44.2578,6.2298,7.1042,0,1,7.8204,8,0,0,-0.36866,0.0422,0.0422
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,1,39,17.8,36.3,11.8,31.8,6.858,1.2972,5.2867,0,0,5.9483,5,0,0,-0.09877,0.0771,0.0771
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,1,39,42.4,7.4,71.5,19.2,28.7135,3.9687,7.2349,1,1,1.1247,10,1,1,0.0,0.0771,0.0771
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,1,39,85.2,10.0,88.6,13.4,4.3967,1.6553,2.6562,0,0,3.2596,6,0,0,0.04688,0.0771,0.0771
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,1,39,111.9,13.6,111.9,16.9,3.0175,1.507,2.0024,0,0,4.4957,6,0,0,0.0,0.0771,0.0771
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,41,60.6,62.2,75.6,65.4,14.0246,4.0007,3.5055,0,1,10.6857,10,0,0,0.25,0,0
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,1,41,83.1,60.3,85.6,63.2,3.5011,0.9918,3.5302,1,0,2.2699,10,0,0,0.0,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,1,41,73.6,53.6,78.3,42.1,11.3599,3.4938,3.2515,0,1,10.6474,10,0,0,-0.05556,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,41,84.6,48.7,80.7,43.8,5.7265,2.6302,2.1772,0,0,3.5654,10,0,0,0.01389,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,1,42,63.4,43.1,66.2,38.0,5.32,1.9371,2.7464,0,0,9.305,10,0,0,-0.04167,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,1,42,101.2,11.7,86.3,23.9,17.609,6.8185,2.5825,1,0,4.4522,9,0,0,-0.02747,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,1,42,76.0,34.6,79.0,25.4,8.8484,1.3173,6.7173,0,0,6.4289,10,0,0,-0.07955,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,1,43,71.7,47.8,73.2,45.1,2.8243,2.4832,1.1374,0,0,11.7762,10,0,0,-0.05357,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,1,43,81.8,25.6,76.9,14.9,10.7612,2.0233,5.3188,0,0,3.0765,10,0,0,-0.13889,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,1,44,64.7,22.4,65.7,26.7,4.0368,3.2012,1.261,0,0,7.7981,9,0,0,-0.04762,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,44,82.4,73.1,98.2,71.4,14.5309,3.9897,3.6421,1,1,8.5526,10,0,0,0.17347,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,1,44,98.2,71.4,111.1,70.7,11.8131,1.9666,6.0069,1,1,1.1495,10,0,0,-0.21978,0,0
Ligue1_2021_22,3802690,Mauro Emanuel Icardi Rivero,6987,Paris Saint-Germain,Left Center Forward,1,44,106.2,61.1,115.8,67.5,10.5501,5.1966,2.0302,0,0,2.7605,10,1,1,-0.02,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,45,59.3,3.1,74.1,5.0,13.6442,1.5262,8.9402,1,1,4.6637,10,0,0,0.0,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,45,90.7,5.8,85.8,4.1,4.7426,2.1603,2.1953,1,0,0.9433,10,0,0,0.0,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,45,71.0,7.4,71.0,12.3,4.4806,1.0455,4.2855,0,0,10.5524,10,0,0,0.12963,0,0
Ligue1_2021_22,3802690,Thomas Monconduit,3770,Lorient,Right Defensive Midfield,2,45,54.1,17.5,53.3,26.1,7.8978,0.9172,8.6111,0,0,,,,,,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,45,48.6,23.2,43.7,26.1,5.2065,0.9156,5.6865,1,0,4.9365,9,0,0,-0.01389,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,45,84.3,8.0,97.5,19.5,16.0083,2.9698,5.3903,1,1,18.4312,7,0,0,0.22436,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,48,76.2,69.2,79.1,68.4,2.7508,1.6462,1.671,0,0,7.1043,9,0,0,-0.05357,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,48,81.0,70.6,92.3,54.8,17.7622,4.9804,3.5664,0,1,6.2893,10,0,0,0.03571,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,48,85.3,39.4,86.9,27.1,11.3419,1.9722,5.7509,0,0,3.7252,10,0,0,-0.18681,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,48,92.7,17.6,85.7,22.7,7.9195,3.8776,2.0424,1,0,6.7013,9,0,0,0.01111,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,48,82.6,14.7,85.7,23.2,8.2732,2.6999,3.0642,0,1,12.4942,9,0,0,0.04545,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,48,41.8,69.7,44.9,75.4,5.933,1.9977,2.9699,1,0,1.8421,10,1,1,-0.09722,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,48,57.0,62.1,50.4,63.3,6.134,1.7008,3.6065,1,0,3.6322,9,0,0,0.02857,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,48,47.4,74.0,60.7,75.0,12.1958,3.6554,3.3364,1,1,8.7477,10,0,0,0.0,0,0
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,2,48,72.2,65.2,68.9,60.4,5.3263,1.2478,4.2684,0,0,2.8536,10,0,0,-0.09722,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,49,46.4,20.7,59.4,22.7,12.0271,4.3617,2.7574,0,1,9.8221,10,1,1,0.20879,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,49,76.7,6.8,91.1,10.9,13.6907,2.0752,6.5974,0,1,,,,,,0.093,0.093
Ligue1_2021_22,3802690,Terem Igobor Moffi,34335,Lorient,Right Center Forward,2,49,91.9,24.3,91.1,30.2,5.4443,1.5211,3.5793,0,0,4.0398,5,0,0,-0.03175,0.093,0.093
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,2,49,107.6,45.0,109.5,51.0,5.7549,1.7368,3.3135,0,0,5.0095,6,0,0,0.0,0.093,0.093
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,50,85.8,62.1,82.5,45.2,15.7452,4.3056,3.6569,0,0,9.9378,8,0,0,-0.05,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,50,85.8,19.5,79.6,18.5,5.7425,0.9751,5.8891,1,0,3.8503,10,0,0,-0.1,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,50,70.0,2.1,72.6,6.2,4.4393,1.6125,2.7531,0,0,,,,,,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,50,69.8,12.3,87.4,6.8,16.861,4.8259,3.4938,1,0,7.7982,9,1,1,0.11852,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,51,82.6,60.6,77.9,41.6,17.8973,4.5863,3.9024,0,0,3.0156,10,0,0,-0.20139,0.1901,0.1901
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,51,92.3,5.7,80.1,13.3,13.1432,1.8216,7.2152,1,0,2.5576,10,0,0,-0.27692,0.1901,0.1901
Ligue1_2021_22,3802690,Terem Igobor Moffi,34335,Lorient,Right Center Forward,2,52,65.6,39.9,71.6,20.2,18.8306,4.6927,4.0127,1,0,1.5556,10,2,1,0.0,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,53,73.2,70.0,69.7,77.0,7.1563,4.1258,1.7345,1,0,1.8701,10,0,0,-0.09375,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,53,85.7,67.5,88.6,65.9,3.0286,2.1842,1.3866,0,0,4.445,10,0,0,0.16071,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,53,104.0,10.4,112.4,5.7,8.8015,2.5867,3.4026,1,0,,,,,,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,54,25.8,61.7,25.1,65.2,3.2638,0.8566,3.8103,1,0,1.5473,7,0,0,-0.03571,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,54,68.8,59.1,72.7,55.8,4.6715,1.2237,3.8176,0,0,9.9116,10,0,0,0.1875,0.3249,0.3249
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,54,106.1,9.4,114.7,7.9,7.9826,3.1091,2.5675,1,0,,,,,,0.3249,0.3249
Ligue1_2021_22,3802690,Terem Igobor Moffi,34335,Lorient,Right Center Forward,2,54,54.1,39.3,73.2,36.6,17.6387,5.1349,3.435,1,1,6.7923,8,0,0,0.1875,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,55,97.0,70.6,110.2,57.9,16.7495,3.3672,4.9743,1,1,1.2514,7,1,1,0.0,0.3249,0.3249
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,56,45.3,4.3,56.2,10.5,11.4665,4.6992,2.4401,1,1,4.1342,10,0,0,-0.03704,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,56,68.4,67.8,66.0,61.0,6.5938,1.8444,3.5751,1,0,1.9973,10,0,0,-0.025,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,56,70.3,31.4,77.9,27.5,7.811,2.4051,3.2477,0,0,7.23,10,0,0,0.075,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,56,96.4,8.3,91.7,6.9,4.4843,0.5591,8.0208,0,0,6.5209,9,0,0,-0.12698,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,56,70.5,37.7,95.0,39.8,22.4849,6.6898,3.3611,1,1,9.5895,10,2,1,0.15132,0,0
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,2,56,23.1,54.7,39.5,58.4,15.3731,2.6894,5.7162,1,1,2.0937,7,0,0,0.00833,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,57,49.6,29.0,46.5,30.2,3.0396,5.3622,0.5669,1,0,2.6017,8,0,0,0.0,0,0
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,2,58,80.1,35.5,82.2,28.7,6.5077,1.7474,3.7242,0,0,7.8734,10,0,0,-0.0125,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,58,85.3,18.4,84.1,22.7,4.0822,0.9922,4.1142,0,0,4.2208,10,0,0,-0.14286,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,58,80.1,55.2,84.3,56.9,4.1432,0.5716,7.2485,0,0,5.9131,10,0,0,0.14286,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,58,102.4,58.9,98.0,74.9,15.1735,4.8905,3.1026,0,0,3.612,9,0,0,-0.20635,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,58,75.8,64.3,82.8,43.1,20.4147,5.8662,3.4801,0,1,4.5073,10,0,0,-0.01176,0,0
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,2,58,113.0,20.1,117.2,22.1,4.2537,1.0976,3.8754,0,0,2.3806,7,0,0,0.0,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,58,88.6,10.6,84.7,15.8,5.9436,2.3834,2.4938,1,0,4.195,10,0,0,-0.02778,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,58,84.7,15.8,87.8,40.4,22.6721,2.8848,7.8591,1,1,1.3299,10,1,1,-0.07237,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,58,42.8,40.3,47.4,43.0,4.8773,3.1978,1.5252,1,0,3.7149,9,0,0,0.02778,0.0245,0.0245
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,2,59,49.8,52.0,64.0,52.6,12.9961,1.8747,6.9324,0,1,6.3111,9,0,0,0.04082,0.0245,0.0245
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,59,83.9,63.7,98.1,56.8,14.4362,2.8593,5.0489,0,1,13.8978,7,0,0,0.0,0.0245,0.0245
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,59,89.7,31.3,90.1,28.2,2.8581,0.8706,3.2829,0,0,6.6821,8,0,0,0.05357,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,59,77.9,14.1,79.5,21.1,6.5659,1.2608,5.2077,0,0,8.5227,8,0,0,0.1,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,59,74.0,31.2,78.3,33.6,4.5029,2.8227,1.5952,0,0,9.3529,8,0,0,0.13889,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,60,108.1,13.3,99.1,21.3,11.0108,2.5427,4.3304,0,0,,,,,,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,60,52.9,24.3,91.1,24.7,34.932,6.0066,5.8156,0,1,9.4366,4,0,0,0.04396,0.0439,0.0439
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,2,61,93.4,52.2,97.0,49.1,4.3441,1.4877,2.9199,0,0,,,,,,0.0439,0.0439
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,61,75.4,75.1,85.7,74.9,9.4201,2.4185,3.895,0,1,6.3529,10,0,0,0.09722,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,61,31.7,8.9,32.6,5.0,3.6599,1.6506,2.2173,0,0,2.5873,6,0,0,0.01786,0,0
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,2,61,78.9,40.4,90.2,29.7,14.23,3.8157,3.7293,0,1,4.9879,10,0,0,0.13194,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,61,106.1,11.0,109.7,9.6,3.532,0.8649,4.0837,0,0,,,,,,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,62,93.9,51.5,96.6,48.8,3.4915,0.7676,4.5483,1,0,7.6624,10,0,0,0.01562,0.0281,0.0281
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,62,98.2,50.3,105.4,64.9,14.8854,3.2416,4.592,1,0,2.1471,10,1,1,0.00714,0.0281,0.0281
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,62,105.4,64.9,116.7,69.6,11.1909,1.9189,5.8319,1,0,0.3725,9,0,0,0.0101,0.0281,0.0281
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,2,62,92.7,32.2,93.6,36.6,4.1067,0.8461,4.8535,0,0,11.2149,10,0,0,-0.01587,0.0281,0.0281
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,63,68.2,6.9,68.9,13.1,5.7053,1.5859,3.5975,0,0,16.4207,10,0,0,0.08571,0.0719,0.0719
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,63,64.5,59.5,68.4,54.6,5.7265,1.4687,3.8991,0,0,8.4007,10,0,0,-0.09722,0.0719,0.0719
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,64,71.9,34.9,83.2,34.9,10.3327,3.6392,2.8392,0,1,8.2041,10,0,0,0.26389,0.0719,0.0719
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,64,100.9,10.6,96.4,12.1,4.3374,1.7531,2.4741,0,0,,,,,,0.0719,0.0719
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,64,22.1,40.3,21.0,43.4,3.0078,1.3307,2.2603,0,0,6.0815,10,0,0,-0.01786,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,64,69.9,34.9,79.5,41.6,10.7047,2.8073,3.8132,0,0,8.7201,10,0,0,0.16364,0.0719,0.0719
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,2,65,64.5,24.8,61.4,4.2,19.0487,2.1028,9.0588,1,0,0.5451,10,0,0,-0.375,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,65,54.5,18.4,68.2,29.7,16.2388,4.1383,3.9241,0,1,8.7314,10,0,0,0.03205,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,65,62.3,26.0,72.7,27.1,9.5628,3.5584,2.6874,0,0,5.0819,10,1,1,-0.0119,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,66,117.2,71.2,112.0,69.6,4.9749,2.0557,2.4201,1,0,3.494,10,0,0,-0.06122,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,66,105.6,58.9,103.4,54.2,4.7452,2.3333,2.0336,1,0,6.7599,10,0,0,-0.05556,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,66,16.3,28.2,20.6,5.8,20.8565,3.7443,5.5702,1,0,1.6667,9,1,1,0.04938,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,66,40.1,30.8,66.8,22.7,25.5132,5.6825,4.4898,0,1,,,,,,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,67,77.7,65.7,85.7,59.1,9.4833,3.1968,2.9666,0,1,9.8746,10,0,0,0.22,0,0
Ligue1_2021_22,3802690,Thomas Monconduit,3770,Lorient,Right Defensive Midfield,2,67,28.9,26.1,55.6,15.8,26.1681,4.962,5.2737,0,1,2.3855,7,1,1,-0.29583,0.0418,0.0418
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,67,97.5,1.0,90.1,1.9,6.8164,1.723,3.9561,1,0,,,,,,0.0418,0.0418
Ligue1_2021_22,3802690,Thomas Monconduit,3770,Lorient,Right Defensive Midfield,2,67,81.1,17.5,78.0,21.0,4.2752,1.6621,2.5723,0,0,8.2304,7,0,0,0.0,0.0418,0.0418
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,67,83.3,36.0,91.4,39.2,7.9637,1.4448,5.5121,0,1,8.7352,7,0,0,-0.01136,0.0418,0.0418
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,68,71.1,43.9,74.2,45.3,3.1103,0.9334,3.3324,1,0,2.9338,10,1,1,0.0,0,0
Ligue1_2021_22,3802690,Armand Lauriente,10688,Lorient,Left Center Forward,2,69,56.2,22.2,65.0,21.2,8.0985,2.2794,3.553,1,0,1.2952,9,1,1,-0.06494,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,69,17.3,51.5,35.5,45.3,17.5812,6.0099,2.9254,0,1,5.6551,4,0,0,0.10625,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,69,49.3,22.9,61.0,23.8,10.7301,3.1573,3.3985,0,1,13.8764,9,0,0,0.28571,0,0
Ligue1_2021_22,3802690,Idrissa Gana Gueye,3436,Paris Saint-Germain,Left Defensive Midfield,2,69,58.0,30.3,59.8,37.1,6.4321,0.9191,6.9983,0,0,8.8646,9,0,0,-0.04286,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,69,64.7,52.5,74.8,58.5,10.7422,2.4291,4.4222,0,0,10.6857,9,0,0,0.15741,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,69,83.6,74.5,91.7,65.7,10.9365,2.9071,3.762,0,1,8.0381,9,0,0,0.12397,0,0
Ligue1_2021_22,3802690,Laurent Abergel,7260,Lorient,Left Defensive Midfield,2,70,62.1,39.3,72.2,41.9,9.5365,0.9816,9.7154,0,0,8.9096,10,0,0,0.1875,0,0
Ligue1_2021_22,3802690,Dango Aboubacar Faissal Ouattara,95042,Lorient,Right Midfield,2,70,89.1,73.8,118.3,68.0,27.2221,5.3347,5.1029,0,1,3.9446,10,0,0,0.0,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,70,19.3,37.3,25.7,41.0,6.7598,1.6154,4.1846,0,0,8.4798,4,0,0,0.075,0,0
Ligue1_2021_22,3802690,Georginio Wijnaldum,3567,Paris Saint-Germain,Left Midfield,2,70,39.2,15.8,54.3,13.3,13.9954,1.2117,11.5498,0,1,,,,,,0,0
Ligue1_2021_22,3802690,Ángel Fabián Di María Hernández,2995,Paris Saint-Germain,Right Midfield,2,70,63.1,6.9,74.2,15.5,12.8398,4.3477,2.9532,0,1,13.3782,8,0,0,0.21212,0,0
Ligue1_2021_22,3802690,Lionel Andrés Messi Cuccittini,5503,Paris Saint-Germain,Right Center Forward,2,70,71.5,32.8,80.1,42.9,12.1299,2.5479,4.7607,0,0,13.7939,10,0,0,0.15152,0,0
Ligue1_2021_22,3802690,Ander Herrera Agüera,3606,Paris Saint-Germain,Right Defensive Midfield,2,70,110.4,61.0,114.7,57.7,4.9564,2.0639,2.4014,0,0,,,,,,0,0
Ligue1_2021_22,3802690,Thomas Monconduit,3770,Lorient,Right Defensive Midfield,2,70,10.3,35.4,21.0,28.6,11.5927,2.8679,4.0422,0,0,8.9286,6,0,0,-0.05,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,70,41.8,15.8,42.4,24.7,8.1566,2.0241,4.0298,1,0,,,,,,0,0
Ligue1_2021_22,3802690,Enzo Le Fée,24959,Lorient,Left Midfield,2,71,42.4,24.7,45.3,28.2,4.1562,1.7307,2.4015,1,0,,,,,,0,0
